dispersal_allowed,plate_id,pairwise_id,week,beta_diversity
yes,MCV,b9,4,0.124087591
yes,MCV,b10,4,0.124087591
yes,MCV,b11,4,0.196428571
yes,MCV,b12,4,0.189189189
yes,MCV,b13,4,0.047619048
yes,MCV,b14,4,0.203125
yes,MCV,b15,4,0.203125
yes,MCV,b16,4,0.140740741
yes,MCV,b17,4,0.038961039
yes,MCV,b18,4,0.189189189
yes,MCV,b19,4,0.124087591
yes,MCV,b20,4,0.189189189
yes,MCV,b21,4,0.124087591
yes,MCV,b22,4,0.040540541
yes,MCV,b23,4,0.206896552
yes,MCV,b24,4,0.01910828
yes,MCV,b25,4,0.124087591
yes,MCV,b26,4,0.121212121
yes,MCV,b27,4,0.189189189
yes,MCV,b28,4,0.196261682
yes,MCV,b29,4,0.189189189
yes,MCV,b30,4,0.040540541
yes,MCV,b31,4,0.157894737
yes,MCV,b32,4,0.124087591
yes,MCV,b33,4,0.124087591
yes,MCV,b34,4,0.124087591
yes,MCV,b35,4,0.1
yes,MCV,b36,4,0.124087591
yes,MCV,b37,4,0.124087591
yes,MCV,b38,4,0.124087591
yes,MCV,b39,4,0.121212121
yes,MCV,b40,4,0.124087591
yes,MCV,b41,4,0.118881119
yes,MCV,b42,4,0.124087591
yes,MCV,b43,4,0.167883212
yes,MCV,b44,4,0.124087591
yes,MCV,b45,4,0.189189189
yes,MCV,b46,4,0.04964539
yes,MCV,b47,4,0.124087591
yes,MCV,b48,4,0.132352941
yes,MCV,b49,4,0.189189189
yes,MCV,b50,4,0.142857143
yes,MCV,b51,4,0.118881119
yes,MCV,b52,4,0.142857143
yes,MCV,b53,4,0.203125
yes,MCV,b54,4,0.212598425
yes,MCV,b55,4,0.15942029
yes,MCV,b56,4,0.15942029
yes,MCV,b57,4,0.1
yes,MCV,b58,4,0.134751773
yes,MCV,b59,4,0.134751773
yes,MCV,b60,4,0.15942029
yes,MCV,b61,4,0.134751773
yes,MCV,b62,4,0.124087591
yes,MCV,b63,4,0.203125
yes,MCV,b64,4,0.124087591
yes,MCV,b65,4,0.121212121
yes,MCV,b66,4,0.140740741
yes,MCV,b67,4,0.196261682
yes,MCV,b68,4,0.121212121
yes,MCV,b69,4,0.185185185
yes,MCV,b70,4,0.124087591
yes,MCV,b71,4,0.196261682
yes,MCV,b72,4,0.140740741
yes,MCV,b73,4,0.15942029
yes,MCV,b74,4,0.157894737
yes,MCV,b75,4,0.124087591
yes,MCV,b76,4,0.124087591
yes,MCV,b77,4,0.124087591
yes,MCV,b78,4,0.124087591
yes,MCV,b79,4,0.038961039
yes,MCV,b80,4,0.121212121
yes,MCV,b81,4,0.124087591
yes,MCV,b82,4,0.124087591
yes,MCV,b83,4,0.124087591
yes,MCV,b84,4,0.149253731
yes,MCV,b85,4,0.124087591
yes,MCV,b86,4,0.124087591
yes,MCV,b87,4,0.203125
yes,MCV,b88,4,0.040540541
yes,MCV,b89,4,0.124087591
yes,MCV,b90,4,0.196428571
yes,MCV,b91,4,0.124087591
yes,MCV,b92,4,0.185840708
yes,MCV,b93,4,0.124087591
yes,MCV,b94,4,0.124087591
yes,MCV,b95,4,0.124087591
yes,MCV,b96,4,0.124087591
yes,MCV,b97,4,0.124087591
yes,MCV,b98,4,0.124087591
yes,MCV,b99,4,0.118881119
yes,MCV,b100,4,0.047619048
yes,MCV,b101,4,0.038961039
yes,MCV,b102,4,0.121212121
yes,MCV,b103,4,0.124087591
yes,MCV,b104,4,0.121212121
yes,MCV,b105,4,0.124087591
yes,MCV,b106,4,0.124087591
yes,MCV,b107,4,0.189189189
yes,MCV,b108,4,0.124087591
yes,MCV,b109,4,0.132352941
yes,MCV,b110,4,0.196428571
yes,MCV,b111,4,0.142857143
yes,MCV,b112,4,0.047619048
yes,MCV,b113,4,0.1
yes,MCV,b114,4,0.038961039
yes,MCV,b115,4,0.118881119
yes,MCV,b116,4,0.01910828
yes,MCV,b117,4,0.01910828
yes,MCV,b118,4,0.01910828
yes,MCV,b119,4,0.04964539
yes,MCV,b120,4,0.01910828
yes,MCV,b121,4,0.040540541
yes,MCV,b122,4,0.124087591
yes,MCV,b123,4,0.124087591
yes,MCV,b124,4,0.189189189
yes,MCV,b125,4,0.1
yes,MCV,b126,4,0.038961039
yes,MCV,b127,4,0.134751773
yes,MCV,b128,4,0.01910828
yes,MCV,b129,4,0.01910828
yes,MCV,b130,4,0.01910828
yes,MCV,b131,4,0.01910828
yes,MCV,b132,4,0.124087591
yes,MCV,b133,4,0.196261682
yes,MCV,b134,4,0.1
yes,MCV,b135,4,0.038961039
yes,MCV,b136,4,0.196428571
yes,MCV,b137,4,0.038961039
yes,MCV,b138,4,0.1
yes,MCV,b139,4,0.040540541
yes,MCV,b140,4,0.203125
yes,MCV,b141,4,0.1
yes,MCV,b142,4,0.01910828
yes,MCV,b143,4,0.01910828
yes,MCV,b144,4,0.038961039
yes,MCV,b145,4,0.01910828
yes,MCV,b146,4,0.01910828
yes,MCV,b147,4,0.1
yes,MCV,b148,4,0.1
yes,MCV,b149,4,0.1
yes,MCV,b150,4,0.203125
yes,MCV,b151,4,0.1
yes,MCV,b152,4,0.1
yes,MCV,b153,4,0.1
yes,MCV,b154,4,0.26984127
yes,MCV,b155,4,0.1
yes,MCV,b156,4,0.1
yes,MCV,b157,4,0.01910828
yes,MCV,b158,4,0.01910828
yes,MCV,b159,4,0.1
yes,MCV,b160,4,0.124087591
yes,MCV,b161,4,0.1
yes,MCV,b162,4,0.1
yes,MCV,b163,4,0.203125
yes,MCV,b164,4,0.189189189
yes,MCV,b165,4,0.038961039
yes,MCV,b166,4,0.203125
yes,MCV,b167,4,0.121212121
yes,MCV,b168,4,0.189189189
yes,MCV,b169,4,0.038961039
yes,MCV,b170,4,0.01910828
yes,MCV,b171,4,0.038961039
yes,MCV,b172,4,0.124087591
yes,MCV,b173,4,0.1
yes,MCV,b174,4,0.1
yes,MCV,b175,4,0.1
yes,MCV,b176,4,0.189189189
yes,MCV,b177,4,0.1
yes,MCV,b178,4,0.118881119
yes,MCV,b179,4,0.121212121
yes,MCV,b180,4,0.26984127
yes,MCV,b181,4,0.121212121
yes,MCV,b182,4,0.038961039
yes,MCV,b183,4,0.121212121
yes,MCV,b184,4,0.121212121
yes,MCV,b185,4,0.040540541
yes,MCV,b186,4,0.196261682
yes,MCV,b187,4,0.121212121
yes,MCV,b188,4,0.047619048
yes,MCV,b189,4,0.121212121
yes,MCV,b190,4,0.124087591
yes,MCV,b191,4,0.203125
yes,MCV,b192,4,0.121212121
yes,MCV,b193,4,0.121212121
yes,MCV,b194,4,0.124087591
yes,MCV,b195,4,0.121212121
yes,MCV,b196,4,0.196428571
yes,MCV,b197,4,0.124087591
yes,MCV,b198,4,0.124087591
yes,MCV,b199,4,0.01910828
yes,MCV,b200,4,0.203125
yes,MCV,b201,4,0.196428571
yes,MCV,b202,4,0.134751773
yes,MCV,b203,4,0.124087591
yes,MCV,b204,4,0.124087591
yes,MCV,b205,4,0.275862069
yes,MCV,b206,4,0.124087591
yes,MCV,b207,4,0.121212121
yes,MCV,b208,4,0.203125
yes,MCV,b209,4,0.040540541
yes,MCV,b210,4,0.038961039
yes,MCV,b1,5,0.129770992
yes,MCV,b2,5,0.145299145
yes,MCV,b3,5,0.184
yes,MCV,b4,5,0.020689655
yes,MCV,b5,5,0.062068966
yes,MCV,b6,5,0.193548387
yes,MCV,b7,5,0.021582734
yes,MCV,b8,5,0.084507042
yes,MCV,b9,5,0.038961039
yes,MCV,b10,5,0.134751773
yes,MCV,b11,5,0.15942029
yes,MCV,b12,5,0.194029851
yes,MCV,b13,5,0.129032258
yes,MCV,b14,5,0.069444444
yes,MCV,b15,5,0.115942029
yes,MCV,b16,5,0.01986755
yes,MCV,b17,5,0.140740741
yes,MCV,b18,5,0.175572519
yes,MCV,b19,5,0.059602649
yes,MCV,b20,5,0.059602649
yes,MCV,b21,5,0.129032258
yes,MCV,b22,5,0.103448276
yes,MCV,b23,5,0.081081081
yes,MCV,b24,5,0.121212121
yes,MCV,b25,5,0.092198582
yes,MCV,b26,5,0.115942029
yes,MCV,b27,5,0.149253731
yes,MCV,b28,5,0.069444444
yes,MCV,b29,5,0.115942029
yes,MCV,b30,5,0.059602649
yes,MCV,b31,5,0.140740741
yes,MCV,b32,5,0.175572519
yes,MCV,b33,5,0.01986755
yes,MCV,b34,5,0.01986755
yes,MCV,b35,5,0.149253731
yes,MCV,b36,5,0.184615385
yes,MCV,b37,5,0.062068966
yes,MCV,b38,5,0.040540541
yes,MCV,b39,5,0.088
yes,MCV,b40,5,0.107438017
yes,MCV,b41,5,0.129770992
yes,MCV,b42,5,0.184
yes,MCV,b43,5,0.115942029
yes,MCV,b44,5,0.114754098
yes,MCV,b45,5,0.121212121
yes,MCV,b46,5,0.121212121
yes,MCV,b47,5,0.115942029
yes,MCV,b48,5,0.072463768
yes,MCV,b49,5,0.213675214
yes,MCV,b50,5,0.075757576
yes,MCV,b51,5,0.096296296
yes,MCV,b52,5,0.152542373
yes,MCV,b53,5,0.15625
yes,MCV,b54,5,0.098360656
yes,MCV,b55,5,0.140740741
yes,MCV,b56,5,0.142857143
yes,MCV,b57,5,0.129770992
yes,MCV,b58,5,0.165217391
yes,MCV,b59,5,0.096296296
yes,MCV,b60,5,0.096296296
yes,MCV,b61,5,0.129770992
yes,MCV,b62,5,0.054263566
yes,MCV,b63,5,0.121212121
yes,MCV,b64,5,0.129032258
yes,MCV,b65,5,0.203389831
yes,MCV,b66,5,0.175572519
yes,MCV,b67,5,0.129770992
yes,MCV,b68,5,0.149253731
yes,MCV,b69,5,0.207207207
yes,MCV,b70,5,0.129770992
yes,MCV,b71,5,0.129770992
yes,MCV,b72,5,0.218181818
yes,MCV,b73,5,0.136
yes,MCV,b74,5,0.15625
yes,MCV,b75,5,0.109375
yes,MCV,b76,5,0.092198582
yes,MCV,b77,5,0.136
yes,MCV,b78,5,0.107438017
yes,MCV,b79,5,0.149253731
yes,MCV,b80,5,0.092198582
yes,MCV,b81,5,0.092198582
yes,MCV,b82,5,0.216666667
yes,MCV,b83,5,0.140740741
yes,MCV,b84,5,0.115942029
yes,MCV,b85,5,0.140740741
yes,MCV,b86,5,0.193277311
yes,MCV,b87,5,0.113043478
yes,MCV,b88,5,0.096296296
yes,MCV,b89,5,0.140740741
yes,MCV,b90,5,0.126984127
yes,MCV,b91,5,0.129770992
yes,MCV,b92,5,0.147286822
yes,MCV,b93,5,0.121212121
yes,MCV,b94,5,0.121212121
yes,MCV,b95,5,0.203125
yes,MCV,b96,5,0.081081081
yes,MCV,b97,5,0.040540541
yes,MCV,b98,5,0.212598425
yes,MCV,b99,5,0.084507042
yes,MCV,b100,5,0.062068966
yes,MCV,b101,5,0.109375
yes,MCV,b102,5,0.196428571
yes,MCV,b103,5,0.166666667
yes,MCV,b104,5,0.121212121
yes,MCV,b105,5,0.129032258
yes,MCV,b106,5,0.126984127
yes,MCV,b107,5,0.147286822
yes,MCV,b108,5,0.15625
yes,MCV,b109,5,0.203125
yes,MCV,b110,5,0.129770992
yes,MCV,b111,5,0.213114754
yes,MCV,b112,5,0.192982456
yes,MCV,b113,5,0.175572519
yes,MCV,b114,5,0.129032258
yes,MCV,b115,5,0.040540541
yes,MCV,b116,5,0.212598425
yes,MCV,b117,5,0.042253521
yes,MCV,b118,5,0.062068966
yes,MCV,b119,5,0.165354331
yes,MCV,b120,5,0.042253521
yes,MCV,b121,5,0.020689655
yes,MCV,b122,5,0.173553719
yes,MCV,b123,5,0.14516129
yes,MCV,b124,5,0.129770992
yes,MCV,b125,5,0.064748201
yes,MCV,b126,5,0.203125
yes,MCV,b127,5,0.184
yes,MCV,b128,5,0.166666667
yes,MCV,b129,5,0.15942029
yes,MCV,b130,5,0.115942029
yes,MCV,b131,5,0.184
yes,MCV,b132,5,0.147540984
yes,MCV,b133,5,0.186440678
yes,MCV,b134,5,0.102362205
yes,MCV,b135,5,0.09375
yes,MCV,b136,5,0.098360656
yes,MCV,b137,5,0.185185185
yes,MCV,b138,5,0.129770992
yes,MCV,b139,5,0.113043478
yes,MCV,b140,5,0.140740741
yes,MCV,b141,5,0.140740741
yes,MCV,b142,5,0.126984127
yes,MCV,b143,5,0.19379845
yes,MCV,b144,5,0.121212121
yes,MCV,b145,5,0.129770992
yes,MCV,b146,5,0.121212121
yes,MCV,b147,5,0.203389831
yes,MCV,b148,5,0.184
yes,MCV,b149,5,0.175572519
yes,MCV,b150,5,0.121212121
yes,MCV,b151,5,0.121212121
yes,MCV,b152,5,0.129032258
yes,MCV,b153,5,0.129032258
yes,MCV,b154,5,0.126984127
yes,MCV,b155,5,0.129770992
yes,MCV,b156,5,0.129770992
yes,MCV,b157,5,0.15625
yes,MCV,b158,5,0.121212121
yes,MCV,b159,5,0.17037037
yes,MCV,b160,5,0.203125
yes,MCV,b161,5,0.203125
yes,MCV,b162,5,0.196261682
yes,MCV,b163,5,0.163934426
yes,MCV,b164,5,0.184
yes,MCV,b165,5,0.175572519
yes,MCV,b166,5,0.072463768
yes,MCV,b167,5,0.167883212
yes,MCV,b168,5,0.111111111
yes,MCV,b169,5,0.069444444
yes,MCV,b170,5,0.022900763
yes,MCV,b171,5,0.109375
yes,MCV,b172,5,0.129032258
yes,MCV,b173,5,0.149253731
yes,MCV,b174,5,0.203125
yes,MCV,b175,5,0.092198582
yes,MCV,b176,5,0.136
yes,MCV,b177,5,0.129032258
yes,MCV,b178,5,0.167883212
yes,MCV,b179,5,0.092198582
yes,MCV,b180,5,0.04964539
yes,MCV,b181,5,0.183333333
yes,MCV,b182,5,0.051851852
yes,MCV,b183,5,0.072463768
yes,MCV,b184,5,0.096296296
yes,MCV,b185,5,0.092198582
yes,MCV,b186,5,0.092198582
yes,MCV,b187,5,0.203125
yes,MCV,b188,5,0.184
yes,MCV,b189,5,0.129032258
yes,MCV,b190,5,0.121212121
yes,MCV,b191,5,0.129770992
yes,MCV,b192,5,0.088
yes,MCV,b193,5,0.115942029
yes,MCV,b194,5,0.147540984
yes,MCV,b195,5,0.13559322
yes,MCV,b196,5,0.072463768
yes,MCV,b197,5,0.115942029
yes,MCV,b198,5,0.121212121
yes,MCV,b199,5,0.121212121
yes,MCV,b200,5,0.173553719
yes,MCV,b201,5,0.096296296
yes,MCV,b202,5,0.081081081
yes,MCV,b203,5,0.040540541
yes,MCV,b204,5,0.096296296
yes,MCV,b205,5,0.075757576
yes,MCV,b206,5,0.15625
yes,MCV,b207,5,0.115942029
yes,MCV,b208,5,0.121212121
yes,MCV,b209,5,0.103448276
yes,MCV,b210,5,0.147286822
yes,MCV,b1,6,0.203125
yes,MCV,b2,6,0.15625
yes,MCV,b3,6,0.15625
yes,MCV,b4,6,0.166666667
yes,MCV,b5,6,0.085271318
yes,MCV,b6,6,0.271028037
yes,MCV,b7,6,0.13559322
yes,MCV,b8,6,0.096296296
yes,MCV,b9,6,0.051851852
yes,MCV,b10,6,0.203125
yes,MCV,b11,6,0.15625
yes,MCV,b12,6,0.163934426
yes,MCV,b13,6,0.15625
yes,MCV,b14,6,0.115942029
yes,MCV,b15,6,0.233333333
yes,MCV,b16,6,0.104477612
yes,MCV,b17,6,0.203252033
yes,MCV,b18,6,0.15625
yes,MCV,b19,6,0.15625
yes,MCV,b20,6,0.132352941
yes,MCV,b21,6,0.298245614
yes,MCV,b22,6,0.15625
yes,MCV,b23,6,0.084507042
yes,MCV,b24,6,0.15625
yes,MCV,b25,6,0.15625
yes,MCV,b26,6,0.15625
yes,MCV,b27,6,0.113043478
yes,MCV,b28,6,0.175572519
yes,MCV,b29,6,0.185840708
yes,MCV,b30,6,0.165354331
yes,MCV,b31,6,0.206896552
yes,MCV,b32,6,0.173553719
yes,MCV,b33,6,0.166666667
yes,MCV,b34,6,0.085271318
yes,MCV,b35,6,0.212598425
yes,MCV,b36,6,0.152542373
yes,MCV,b37,6,0.186440678
yes,MCV,b38,6,0.140740741
yes,MCV,b39,6,0.140186916
yes,MCV,b40,6,0.185185185
yes,MCV,b41,6,0.129032258
yes,MCV,b42,6,0.154471545
yes,MCV,b43,6,0.166666667
yes,MCV,b44,6,0.174311927
yes,MCV,b45,6,0.245614035
yes,MCV,b46,6,0.15625
yes,MCV,b47,6,0.256637168
yes,MCV,b48,6,0.163934426
yes,MCV,b49,6,0.28
yes,MCV,b50,6,0.153153153
yes,MCV,b51,6,0.15625
yes,MCV,b52,6,0.128712871
yes,MCV,b53,6,0.196581197
yes,MCV,b54,6,0.272727273
yes,MCV,b55,6,0.147286822
yes,MCV,b56,6,0.15625
yes,MCV,b57,6,0.272727273
yes,MCV,b58,6,0.153153153
yes,MCV,b59,6,0.15625
yes,MCV,b60,6,0.165217391
yes,MCV,b61,6,0.197849462
yes,MCV,b62,6,0.153846154
yes,MCV,b63,6,0.223140496
yes,MCV,b64,6,0.13559322
yes,MCV,b65,6,0.24
yes,MCV,b66,6,0.245614035
yes,MCV,b67,6,0.15625
yes,MCV,b68,6,0.233333333
yes,MCV,b69,6,0.259259259
yes,MCV,b70,6,0.15625
yes,MCV,b71,6,0.120689655
yes,MCV,b72,6,0.246808511
yes,MCV,b73,6,0.238095238
yes,MCV,b74,6,0.262295082
yes,MCV,b75,6,0.275862069
yes,MCV,b76,6,0.138461538
yes,MCV,b77,6,0.193277311
yes,MCV,b78,6,0.15625
yes,MCV,b79,6,0.147286822
yes,MCV,b80,6,0.15625
yes,MCV,b81,6,0.166666667
yes,MCV,b82,6,0.2
yes,MCV,b83,6,0.15625
yes,MCV,b84,6,0.15942029
yes,MCV,b85,6,0.150943396
yes,MCV,b86,6,0.15625
yes,MCV,b87,6,0.150943396
yes,MCV,b88,6,0.123809524
yes,MCV,b89,6,0.15625
yes,MCV,b90,6,0.15625
yes,MCV,b91,6,0.256521739
yes,MCV,b92,6,0.242718447
yes,MCV,b93,6,0.233333333
yes,MCV,b94,6,0.165217391
yes,MCV,b95,6,0.166666667
yes,MCV,b96,6,0.243697479
yes,MCV,b97,6,0.15625
yes,MCV,b98,6,0.150943396
yes,MCV,b99,6,0.196581197
yes,MCV,b100,6,0.149253731
yes,MCV,b101,6,0.203389831
yes,MCV,b102,6,0.247706422
yes,MCV,b103,6,0.240740741
yes,MCV,b104,6,0.162393162
yes,MCV,b105,6,0.15625
yes,MCV,b106,6,0.150943396
yes,MCV,b107,6,0.154471545
yes,MCV,b108,6,0.185840708
yes,MCV,b109,6,0.15625
yes,MCV,b110,6,0.15625
yes,MCV,b111,6,0.153846154
yes,MCV,b112,6,0.145299145
yes,MCV,b113,6,0.140740741
yes,MCV,b114,6,0.15625
yes,MCV,b115,6,0.107438017
yes,MCV,b116,6,0.292929293
yes,MCV,b117,6,0.145454545
yes,MCV,b118,6,0.15625
yes,MCV,b119,6,0.149253731
yes,MCV,b120,6,0.092436975
yes,MCV,b121,6,0.132352941
yes,MCV,b122,6,0.150442478
yes,MCV,b123,6,0.245614035
yes,MCV,b124,6,0.196581197
yes,MCV,b125,6,0.15625
yes,MCV,b126,6,0.15625
yes,MCV,b127,6,0.12
yes,MCV,b128,6,0.203125
yes,MCV,b129,6,0.140740741
yes,MCV,b130,6,0.15625
yes,MCV,b131,6,0.223140496
yes,MCV,b132,6,0.298245614
yes,MCV,b133,6,0.15625
yes,MCV,b134,6,0.075757576
yes,MCV,b135,6,0.129770992
yes,MCV,b136,6,0.132743363
yes,MCV,b137,6,0.212598425
yes,MCV,b138,6,0.224137931
yes,MCV,b139,6,0.05785124
yes,MCV,b140,6,0.15625
yes,MCV,b141,6,0.15625
yes,MCV,b142,6,0.145454545
yes,MCV,b143,6,0.145299145
yes,MCV,b144,6,0.140740741
yes,MCV,b145,6,0.184
yes,MCV,b146,6,0.223140496
yes,MCV,b147,6,0.122807018
yes,MCV,b148,6,0.264957265
yes,MCV,b149,6,0.193548387
yes,MCV,b150,6,0.15625
yes,MCV,b151,6,0.15625
yes,MCV,b152,6,0.15625
yes,MCV,b153,6,0.15625
yes,MCV,b154,6,0.233333333
yes,MCV,b155,6,0.15625
yes,MCV,b156,6,0.109375
yes,MCV,b157,6,0.15625
yes,MCV,b158,6,0.295238095
yes,MCV,b159,6,0.272727273
yes,MCV,b160,6,0.28440367
yes,MCV,b161,6,0.145299145
yes,MCV,b162,6,0.166666667
yes,MCV,b163,6,0.28317757
yes,MCV,b164,6,0.193548387
yes,MCV,b165,6,0.100775194
yes,MCV,b166,6,0.075757576
yes,MCV,b167,6,0.140740741
yes,MCV,b168,6,0.107913669
yes,MCV,b169,6,0.121212121
yes,MCV,b170,6,0.088
yes,MCV,b171,6,0.152542373
yes,MCV,b172,6,0.193277311
yes,MCV,b173,6,0.140740741
yes,MCV,b174,6,0.15625
yes,MCV,b175,6,0.129770992
yes,MCV,b176,6,0.183333333
yes,MCV,b177,6,0.184
yes,MCV,b178,6,0.15625
yes,MCV,b179,6,0.14516129
yes,MCV,b180,6,0.067669173
yes,MCV,b181,6,0.225225225
yes,MCV,b182,6,0.114754098
yes,MCV,b183,6,0.064748201
yes,MCV,b184,6,0.15625
yes,MCV,b185,6,0.121212121
yes,MCV,b186,6,0.15625
yes,MCV,b187,6,0.15625
yes,MCV,b188,6,0.279279279
yes,MCV,b189,6,0.173553719
yes,MCV,b190,6,0.15625
yes,MCV,b191,6,0.15625
yes,MCV,b192,6,0.218181818
yes,MCV,b193,6,0.14516129
yes,MCV,b194,6,0.150442478
yes,MCV,b195,6,0.13559322
yes,MCV,b196,6,0.145299145
yes,MCV,b197,6,0.15625
yes,MCV,b198,6,0.15625
yes,MCV,b199,6,0.15625
yes,MCV,b200,6,0.15625
yes,MCV,b201,6,0.075757576
yes,MCV,b202,6,0.096296296
yes,MCV,b203,6,0.046875
yes,MCV,b204,6,0.173553719
yes,MCV,b205,6,0.122807018
yes,MCV,b206,6,0.165217391
yes,MCV,b207,6,0.221374046
yes,MCV,b208,6,0.238938053
yes,MCV,b209,6,0.15625
yes,MCV,b210,6,0.15625
yes,MCV,b1,7,0.214957265
yes,MCV,b2,7,0.125438596
yes,MCV,b3,7,0.135185185
yes,MCV,b4,7,0.125438596
yes,MCV,b5,7,0.086
yes,MCV,b6,7,0.191935484
yes,MCV,b7,7,0.08559322
yes,MCV,b8,7,0.08559322
yes,MCV,b9,7,0.090909091
yes,MCV,b10,7,0.229279279
yes,MCV,b11,7,0.191935484
yes,MCV,b12,7,0.229279279
yes,MCV,b13,7,0.125438596
yes,MCV,b14,7,0.250970874
yes,MCV,b15,7,0.328640777
yes,MCV,b16,7,0.195614035
yes,MCV,b17,7,0.08559322
yes,MCV,b18,7,0.049099099
yes,MCV,b19,7,0.084745763
yes,MCV,b20,7,0.214957265
yes,MCV,b21,7,0.146581197
yes,MCV,b22,7,0.229279279
yes,MCV,b23,7,0.146581197
yes,MCV,b24,7,0.153125
yes,MCV,b25,7,0.115354331
yes,MCV,b26,7,0.173140496
yes,MCV,b27,7,0.173140496
yes,MCV,b28,7,0.312831858
yes,MCV,b29,7,0.195614035
yes,MCV,b30,7,0.115354331
yes,MCV,b31,7,0.142982456
yes,MCV,b32,7,0.146581197
yes,MCV,b33,7,0.214150943
yes,MCV,b34,7,0.15754717
yes,MCV,b35,7,0.095299145
yes,MCV,b36,7,0.173140496
yes,MCV,b37,7,0.248245614
yes,MCV,b38,7,0.173140496
yes,MCV,b39,7,0.116666667
yes,MCV,b40,7,0.209259259
yes,MCV,b41,7,0.070175439
yes,MCV,b42,7,0.134
yes,MCV,b43,7,0.143548387
yes,MCV,b44,7,0.084745763
yes,MCV,b45,7,0.204237288
yes,MCV,b46,7,0.168181818
yes,MCV,b47,7,0.229279279
yes,MCV,b48,7,0.143548387
yes,MCV,b49,7,0.229279279
yes,MCV,b50,7,0.072807018
yes,MCV,b51,7,0.27038835
yes,MCV,b52,7,0.192718447
yes,MCV,b53,7,0.142982456
yes,MCV,b54,7,0.204237288
yes,MCV,b55,7,0.175225225
yes,MCV,b56,7,0.153389831
yes,MCV,b57,7,0.163675214
yes,MCV,b58,7,0.135185185
yes,MCV,b59,7,0.092857143
yes,MCV,b60,7,0.153389831
yes,MCV,b61,7,0.110714286
yes,MCV,b62,7,0.089285714
yes,MCV,b63,7,0.046153846
yes,MCV,b64,7,0.054761905
yes,MCV,b65,7,0.153389831
yes,MCV,b66,7,0.111904762
yes,MCV,b67,7,0.135185185
yes,MCV,b68,7,0.207731959
yes,MCV,b69,7,0.207731959
yes,MCV,b70,7,0.135185185
yes,MCV,b71,7,0.089285714
yes,MCV,b72,7,0.085714286
yes,MCV,b73,7,0.092857143
yes,MCV,b74,7,0.229279279
yes,MCV,b75,7,0.134
yes,MCV,b76,7,0.143548387
yes,MCV,b77,7,0.102542373
yes,MCV,b78,7,0.136440678
yes,MCV,b79,7,0.168181818
yes,MCV,b80,7,0.229279279
yes,MCV,b81,7,0.143548387
yes,MCV,b82,7,0.229279279
yes,MCV,b83,7,0.052631579
yes,MCV,b84,7,0.192718447
yes,MCV,b85,7,0.192718447
yes,MCV,b86,7,0.142982456
yes,MCV,b87,7,0.136440678
yes,MCV,b88,7,0.103153153
yes,MCV,b89,7,0.08559322
yes,MCV,b90,7,0.163675214
yes,MCV,b91,7,0.135185185
yes,MCV,b92,7,0.050775194
yes,MCV,b93,7,0.054263566
yes,MCV,b94,7,0.073966942
yes,MCV,b95,7,0.113934426
yes,MCV,b96,7,0.090740741
yes,MCV,b97,7,0.113934426
yes,MCV,b98,7,0.086
yes,MCV,b99,7,0.195614035
yes,MCV,b100,7,0.195614035
yes,MCV,b101,7,0.086
yes,MCV,b102,7,0.054263566
yes,MCV,b103,7,0.064754098
yes,MCV,b104,7,0.054263566
yes,MCV,b105,7,0.10625
yes,MCV,b106,7,0.10625
yes,MCV,b107,7,0.153125
yes,MCV,b108,7,0.233333333
yes,MCV,b109,7,0.057438017
yes,MCV,b110,7,0.044776119
yes,MCV,b111,7,0.107024793
yes,MCV,b112,7,0.191935484
yes,MCV,b113,7,0.188938053
yes,MCV,b114,7,0.188938053
yes,MCV,b115,7,0.191935484
yes,MCV,b116,7,0.153125
yes,MCV,b117,7,0.222727273
yes,MCV,b118,7,0.2
yes,MCV,b119,7,0.162598425
yes,MCV,b120,7,0.113934426
yes,MCV,b121,7,0.072807018
yes,MCV,b122,7,0.132608696
yes,MCV,b123,7,0.10625
yes,MCV,b124,7,0.184782609
yes,MCV,b125,7,0.153389831
yes,MCV,b126,7,0.277102804
yes,MCV,b127,7,0.221028037
yes,MCV,b128,7,0.102542373
yes,MCV,b129,7,0.113934426
yes,MCV,b130,7,0.132608696
yes,MCV,b131,7,0.113934426
yes,MCV,b132,7,0.173140496
yes,MCV,b133,7,0.072807018
yes,MCV,b134,7,0.132608696
yes,MCV,b135,7,0.10625
yes,MCV,b136,7,0.132608696
yes,MCV,b137,7,0.08559322
yes,MCV,b138,7,0.146261682
yes,MCV,b139,7,0.221028037
yes,MCV,b140,7,0.153389831
yes,MCV,b141,7,0
yes,MCV,b142,7,0.063043478
yes,MCV,b143,7,0.049180328
yes,MCV,b144,7,0.173140496
yes,MCV,b145,7,0.146261682
yes,MCV,b146,7,0.233333333
yes,MCV,b147,7,0.202336449
yes,MCV,b148,7,0.168181818
yes,MCV,b149,7,0.303535354
yes,MCV,b150,7,0.303535354
yes,MCV,b151,7,0.168181818
yes,MCV,b152,7,0.072807018
yes,MCV,b153,7,0.065420561
yes,MCV,b154,7,0.072807018
yes,MCV,b155,7,0.259734513
yes,MCV,b156,7,0.107024793
yes,MCV,b157,7,0.055555556
yes,MCV,b158,7,0.229279279
yes,MCV,b159,7,0.23
yes,MCV,b160,7,0.15
yes,MCV,b161,7,0.157207207
yes,MCV,b162,7,0.132608696
yes,MCV,b163,7,0.135185185
yes,MCV,b164,7,0.184782609
